year,parent_entity,parent_type,lei,commodity,production_value,production_unit,total_emissions_MtCO2e
1997,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,445,Bcf/yr,32.436223711020475
1998,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,71,Million bbl/yr,28.313230678128733
1998,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,436,Bcf/yr,31.78021019776388
1999,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,76,Million bbl/yr,30.307120162503992
1999,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,458,Bcf/yr,33.383798785724444
2000,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,75,Million bbl/yr,29.908342265628946
2000,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,442,Bcf/yr,32.217552539934935
2001,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,76.285,Million bbl/yr,30.420771863113384
2001,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,464.645,Bcf/yr,33.868155429678886
2002,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,75.55499999999999,Million bbl/yr,30.129663998394598
2002,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,448.95,Bcf/yr,32.724140752949744
2003,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,70.81,Million bbl/yr,28.23746287772248
2003,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,427.05,Bcf/yr,31.127841204025376
2004,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,66.065,Million bbl/yr,26.345261757050352
2004,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,383.615,Bcf/yr,27.96184709865869
2005,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,59.86,Million bbl/yr,23.870844906940647
2005,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,340.18,Bcf/yr,24.795852993292012
2006,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,81.395,Million bbl/yr,32.458526916144905
2006,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,309.155,Bcf/yr,22.5344286323158
2007,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,72.201,Million bbl/yr,28.792162932275676
2007,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,337.625,Bcf/yr,24.609618045917493
2008,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,88.695,Million bbl/yr,35.36960556333279
2008,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,370.84,Bcf/yr,27.03067236178613
2009,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,94.9,Million bbl/yr,37.84402241344248
2009,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,349.67,Bcf/yr,25.4875827978259
2010,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,93.44,Million bbl/yr,37.26180668400491
2010,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,320.47,Bcf/yr,23.359183399260072
2011,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,93.805,Million bbl/yr,37.40736061636431
2011,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,310.25,Bcf/yr,22.614243609762024
2012,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,117.89499999999998,Million bbl/yr,47.01392015208432
2012,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,323.755,Bcf/yr,23.598628331598725
2013,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,125.925,Million bbl/yr,50.21610666399099
2013,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,310.98,Bcf/yr,22.667453594726172
2014,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,118.26,Million bbl/yr,47.159474084443715
2014,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,294.92,Bcf/yr,21.496833925514963
2015,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,108.77,Million bbl/yr,43.37507184309948
2015,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,285.43,Bcf/yr,20.805104120981063
2016,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,96.725,Million bbl/yr,38.57179207523946
2016,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,279.955,Bcf/yr,20.406029233749965
2017,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,94.16999999999999,Million bbl/yr,37.5529145487237
2017,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,304.045,Bcf/yr,22.161958737566792
2018,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,100.73999999999998,Million bbl/yr,40.1728853311928
2018,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,315.36,Bcf/yr,22.986713504511048
2019,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,101.83499999999998,Million bbl/yr,40.60954712827098
2019,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,295.285,Bcf/yr,21.52343891799703
2020,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,94.17,Million bbl/yr,37.5529145487237
2020,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,274.84499999999997,Bcf/yr,20.033559339000945
2021,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,87.965,Million bbl/yr,35.078497698614
2021,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,232.87,Bcf/yr,16.973985203562556
2022,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,87.6,Million bbl/yr,34.93294376625461
2022,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,224.475,Bcf/yr,16.362070376474872
2023,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Oil & NGL,102.93,Million bbl/yr,41.046208925349156
2023,Marathon Oil,Investor-owned Company,1FRVQX2CRLGC1XLP5727,Natural Gas,268.275,Bcf/yr,19.554669474323628
1998,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,4.5515,Million tonnes/yr,10.784452462655949
1998,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,4.5515,Million tonnes/yr,13.502557620718079
1999,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,5.124,Million tonnes/yr,12.140950108458549
1999,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,5.124,Million tonnes/yr,15.20094589664054
2000,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,5.4915,Million tonnes/yr,13.011714972794715
2000,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,5.4915,Million tonnes/yr,16.291177672014353
2001,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,6.365,Million tonnes/yr,15.081410507482175
2001,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,6.638,Million tonnes/yr,19.692404149473052
2002,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,5.78,Million tonnes/yr,13.695295009151138
2002,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,7.269,Million tonnes/yr,21.564339524332574
2003,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,5.485,Million tonnes/yr,12.996313689479926
2003,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,8.676,Million tonnes/yr,25.738369750049443
2004,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,6.335,Million tonnes/yr,15.010327661413918
2004,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,9.3099982,Million tonnes/yr,27.61919963622577
2005,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,8.49363,Million tonnes/yr,20.12504646169141
2005,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,10.279131,Million tonnes/yr,30.494245549469287
2006,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,8.7897438,Million tonnes/yr,20.82666685049431
2006,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,11.577503800000002,Million tonnes/yr,34.3460204687647
2007,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,13.666,Million tonnes/yr,32.38060581229402
2007,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,15.679,Million tonnes/yr,46.51358913220669
2008,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,14.866,Million tonnes/yr,35.22391965502435
2008,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,15.147,Million tonnes/yr,44.935348847856034
2009,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,6.5,Million tonnes/yr,15.401283314789337
2009,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Anthracite Coal,1.1,Million tonnes/yr,3.20945594284081
2009,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,10.3,Million tonnes/yr,30.556155881225138
2010,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,7.5,Million tonnes/yr,17.770711517064623
2010,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Anthracite Coal,1.8,Million tonnes/yr,5.251836997375871
2010,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,18.6,Million tonnes/yr,55.179077610756075
2011,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,7.3,Million tonnes/yr,17.296825876609564
2011,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Anthracite Coal,2.3,Million tonnes/yr,6.710680607758055
2011,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,18,Million tonnes/yr,53.399107365247815
2012,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,7.9,Million tonnes/yr,18.718482797974733
2012,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Anthracite Coal,2,Million tonnes/yr,5.835374441528745
2012,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,17.9,Million tonnes/yr,53.1024456576631
2013,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,7.91,Million tonnes/yr,18.742177079997493
2013,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Anthracite Coal,2.5,Million tonnes/yr,7.294218051910931
2013,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,17.14,Million tonnes/yr,50.84781668001931
2014,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,6.4,Million tonnes/yr,15.164340494561811
2014,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Anthracite Coal,2.3,Million tonnes/yr,6.710680607758055
2014,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,13.9,Million tonnes/yr,41.2359773542747
2015,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,6.9,Million tonnes/yr,16.349054595699453
2015,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Anthracite Coal,2.5,Million tonnes/yr,7.294218051910931
2015,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,13.8,Million tonnes/yr,40.93931564668999
2016,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,6.1,Million tonnes/yr,14.453512033879226
2016,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Anthracite Coal,2.4,Million tonnes/yr,7.002449329834493
2016,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,14.2,Million tonnes/yr,42.125962477028835
2017,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,5.7,Million tonnes/yr,13.505740752969112
2017,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Anthracite Coal,2.2,Million tonnes/yr,6.41891188568162
2017,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,12.7,Million tonnes/yr,37.676036863258176
2018,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,5,Million tonnes/yr,11.847141011376413
2018,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Anthracite Coal,1.5,Million tonnes/yr,4.3765308311465585
2018,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,12.3,Million tonnes/yr,36.48939003291934
2019,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,5.8,Million tonnes/yr,13.74268357319664
2019,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Anthracite Coal,1.2,Million tonnes/yr,3.5012246649172467
2019,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,11.9,Million tonnes/yr,35.3027432025805
2020,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,4.7,Million tonnes/yr,11.13631255069383
2020,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Anthracite Coal,2,Million tonnes/yr,5.835374441528745
2020,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,10.4,Million tonnes/yr,30.85281758880984
2021,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,2.6,Million tonnes/yr,6.160513325915736
2021,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Anthracite Coal,1.7,Million tonnes/yr,4.9600682752994345
2021,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,7.1,Million tonnes/yr,21.062981238514414
2022,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,2.5878666669999997,Million tonnes/yr,6.131764264517938
2022,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Anthracite Coal,1.6920666670000004,Million tonnes/yr,4.936921290987266
2022,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,7.066866667,Million tonnes/yr,20.964687327056886
2023,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Thermal Coal,2.5320026309999997,Million tonnes/yr,5.999398442126615
2023,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Anthracite Coal,1.713697368,Million tonnes/yr,5.000032910871139
2023,Mechel,Investor-owned Company,253400C9GSPBSKERRP65,Metallurgical Coal,6.1195,Million tonnes/yr,18.154213195646335
2007,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Metallurgical Coal,5.7,Million tonnes/yr,16.909717332328473
2008,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Metallurgical Coal,13.2,Million tonnes/yr,39.15934540118173
2009,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Thermal Coal,3,Million tonnes/yr,7.1082846068258485
2009,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Metallurgical Coal,16.466666667,Million tonnes/yr,48.850294516604464
2010,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Thermal Coal,2.9,Million tonnes/yr,6.871341786598321
2010,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Metallurgical Coal,17.033333333,Million tonnes/yr,50.53137752427341
2011,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Thermal Coal,2.013,Million tonnes/yr,4.769658971180144
2011,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Metallurgical Coal,18.239,Million tonnes/yr,54.10812884637528
2012,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Thermal Coal,0.507,Million tonnes/yr,1.2013000985535685
2012,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Metallurgical Coal,19.323,Million tonnes/yr,57.32394175659353
2013,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Metallurgical Coal,19.893,Million tonnes/yr,59.01491348982637
2014,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Metallurgical Coal,16.92741666,Million tonnes/yr,50.21716331353469
2015,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Metallurgical Coal,13.96183333,Million tonnes/yr,41.41941316690919
2016,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Metallurgical Coal,10.996250000000002,Million tonnes/yr,32.62166302028368
2017,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Metallurgical Coal,9.714,Million tonnes/yr,28.817718274778738
2018,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Metallurgical Coal,7.019,Million tonnes/yr,20.8226852553708
2019,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Metallurgical Coal,8.332,Million tonnes/yr,24.717853475958044
2020,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Metallurgical Coal,7.27066,Million tonnes/yr,21.56926410867848
2021,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Metallurgical Coal,12.142,Million tonnes/yr,36.02066453493549
2022,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Metallurgical Coal,4.96,Million tonnes/yr,14.71442069620162
2023,Metinvest,Investor-owned Company,635400TMCKVEU87EJ582,Metallurgical Coal,5.455,Million tonnes/yr,16.182896148745932
2004,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,17.884999999999998,Million bbl/yr,7.132142685610315
2004,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,76.68832499999999,Bcf/yr,5.589841945445941
2004,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,22.018,Million tonnes/yr,65.31897477600144
2005,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,16.425,Million bbl/yr,6.54992695617274
2005,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,81.07051499999999,Bcf/yr,5.909261485185708
2005,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,24.659,Million tonnes/yr,73.15381047331364
2006,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,14.6,Million bbl/yr,5.822157294375768
2006,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,78.87942,Bcf/yr,5.7495517153158255
2006,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,26.127,Million tonnes/yr,77.50880434065718
2007,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,17.52,Million bbl/yr,6.9865887532509205
2007,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,89.83489499999999,Bcf/yr,6.548100564665244
2007,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,25.715,Million tonnes/yr,76.28655810540819
2008,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,15.33,Million bbl/yr,6.113265159094556
2008,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,92.02599,Bcf/yr,6.70781033453513
2008,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,23.729,Million tonnes/yr,70.39485659277585
2009,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,17.884999999999998,Million bbl/yr,7.132142685610315
2009,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,146.803365,Bcf/yr,10.700554581282228
2009,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,24.838,Million tonnes/yr,73.68483492989029
2010,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,17.155,Million bbl/yr,6.841034820891528
2010,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,216.91840499999998,Bcf/yr,15.811267217118521
2010,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,23.7,Million tonnes/yr,70.30882469757628
2011,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,14.235,Million bbl/yr,5.676603362016373
2011,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,223.49168999999998,Bcf/yr,16.290396526728173
2011,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,22.1,Million tonnes/yr,65.56223737622092
2012,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,14.235,Million bbl/yr,5.676603362016373
2012,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,238.82935499999996,Bcf/yr,17.40836491581736
2012,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,19.4,Million tonnes/yr,57.55237127143374
2013,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,13.87,Million bbl/yr,5.53104942965698
2013,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,287.033445,Bcf/yr,20.921979852954806
2013,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,20.1,Million tonnes/yr,59.629003224526734
2014,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,13.87,Million bbl/yr,5.53104942965698
2014,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,289.22454,Bcf/yr,21.081689622824694
2014,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,28.4,Million tonnes/yr,84.25192495405767
2015,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,12.775,Million bbl/yr,5.0943876325787985
2015,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,297.98891999999995,Bcf/yr,21.720528702304225
2015,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,32.4,Million tonnes/yr,96.11839325744606
2016,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,12.775,Million bbl/yr,5.0943876325787985
2016,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,335.237535,Bcf/yr,24.43559479009226
2016,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,33.2,Million tonnes/yr,98.49168691812375
2017,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,10.95,Million bbl/yr,4.366617970781825
2017,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,326.47315499999996,Bcf/yr,23.796755710612715
2017,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,30,Million tonnes/yr,88.99851227541302
2018,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,14.965,Million bbl/yr,5.967711226735162
2018,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,436.027905,Bcf/yr,31.782244204106917
2018,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,32.5,Million tonnes/yr,96.41505496503076
2019,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,15.33,Million bbl/yr,6.113265159094556
2019,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,442.60119,Bcf/yr,32.26137351371657
2019,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,31.5,Million tonnes/yr,93.44843788918368
2020,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,13.14,Million bbl/yr,5.23994156493819
2020,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,396.588195,Bcf/yr,28.90746834644901
2020,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,31.5,Million tonnes/yr,93.44843788918368
2021,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,12.775,Million bbl/yr,5.0943876325787985
2021,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,427.26352499999996,Bcf/yr,31.143405124627385
2021,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,30,Million tonnes/yr,88.99851227541302
2022,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,11.315,Million bbl/yr,4.512171903141219
2022,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,422.881335,Bcf/yr,30.823985584887616
2022,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,31.5,Million tonnes/yr,93.44843788918368
2023,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Oil & NGL,10.548499999999999,Million bbl/yr,4.206508645186491
2023,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Natural Gas,412.5831885,Bcf/yr,30.073349666499162
2023,Mitsubishi Corporation,Investor-owned Company,KVIPTY4PULAPGC1VVD26,Metallurgical Coal,26,Million tonnes/yr,77.13204397202462
2004,Mubadala,State-owned Entity,NA,Oil & NGL,3.65,Million bbl/yr,1.455539323593942
2005,Mubadala,State-owned Entity,NA,Oil & NGL,4.015,Million bbl/yr,1.601093255953336
2006,Mubadala,State-owned Entity,NA,Oil & NGL,4.38,Million bbl/yr,1.7466471883127301
2007,Mubadala,State-owned Entity,NA,Oil & NGL,20.4765,Million bbl/yr,8.165575605362015
2007,Mubadala,State-owned Entity,NA,Natural Gas,4.161,Bcf/yr,0.3032969142956318
2008,Mubadala,State-owned Entity,NA,Oil & NGL,22.5935,Million bbl/yr,9.0097884130465
2008,Mubadala,State-owned Entity,NA,Natural Gas,4.161,Bcf/yr,0.3032969142956318
