year,parent_entity,parent_type,lei,commodity,production_value,production_unit,total_emissions_MtCO2e
1995,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,39.608,Million tonnes/yr,93.84831223571939
1995,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,22.53916667,Million tonnes/yr,66.86507671858583
1996,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,78.39375,Million bbl/yr,31.261694753148653
1996,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,213.25,Bcf/yr,15.54387574466318
1996,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,22.897,Million tonnes/yr,54.252797547497146
1996,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,25.521,Million tonnes/yr,75.71103439269386
1997,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,81.9625,Million bbl/yr,32.6848333726215
1997,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,227.5,Bcf/yr,16.582563807319453
1997,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,24.423,Million tonnes/yr,57.86854498416923
1997,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,26.911,Million tonnes/yr,79.83463212812133
1998,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,85.53125,Million bbl/yr,34.107971992094335
1998,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,241.75,Bcf/yr,17.621251869975726
1998,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,26.503,Million tonnes/yr,62.79695564490182
1998,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,29.384,Million tonnes/yr,87.1710761566912
1999,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,89.1,Million bbl/yr,35.531110611567186
1999,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,256.3,Bcf/yr,18.68180704974056
1999,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,60.2025,Million tonnes/yr,142.64550134747773
1999,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,30.0085,Million tonnes/yr,89.02372852055771
2000,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,87.65428,Million bbl/yr,34.95458943049699
2000,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,261.83,Bcf/yr,19.084890908441547
2000,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,93.902,Million tonnes/yr,222.4940470500536
2000,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,30.633,Million tonnes/yr,90.87638088442422
2001,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,86.77796,Million bbl/yr,34.60513238390744
2001,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,286.72,Bcf/yr,20.899132724547847
2001,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,89.17,Million tonnes/yr,211.281912796887
2001,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,37.48,Million tonnes/yr,111.18880800274933
2002,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,74.32,Million bbl/yr,29.637173295753904
2002,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,278.22,Bcf/yr,20.27956440647217
2002,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,79.89,Million tonnes/yr,189.2936190797724
2002,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,35.39,Million tonnes/yr,104.98857831422887
2003,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,61.33,Million bbl/yr,24.45704841534698
2003,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,302.66,Bcf/yr,22.06100554691563
2003,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,82.86,Million tonnes/yr,196.33082084052995
2003,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,35.13,Million tonnes/yr,104.21725787450865
2004,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,52.19,Million bbl/yr,20.812218437909
2004,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,326.12,Bcf/yr,23.77101410480449
2004,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,87.41,Million tonnes/yr,207.11171916088247
2004,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,36.72,Million tonnes/yr,108.93417902510552
2005,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,61.0,Million bbl/yr,24.32545170937821
2005,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,347.9,Bcf/yr,25.35856680688544
2005,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,87.416,Million tonnes/yr,207.12593573009613
2005,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,37.303,Million tonnes/yr,110.6637167803244
2006,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,57.2,Million bbl/yr,22.810095701253008
2006,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,360.44,Bcf/yr,26.27261230202296
2006,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,85.756,Million tonnes/yr,203.1926849143192
2006,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,35.643,Million tonnes/yr,105.7391324344182
2007,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,56.7,Million bbl/yr,22.61070675281548
2007,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,356.82,Bcf/yr,26.008749088913085
2007,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,87.025,Million tonnes/yr,206.1994893030065
2007,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,38.429,Million tonnes/yr,114.00412760772824
2008,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,68.977,Million bbl/yr,27.506502992750505
2008,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,366.54,Bcf/yr,26.71724368323021
2008,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,80.868,Million tonnes/yr,191.61091986159755
2008,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,35.193,Million tonnes/yr,104.404154750287
2009,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,77.504,Million bbl/yr,30.90688211940408
2009,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,362.8,Bcf/yr,26.44463362327691
2009,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,66.401,Million tonnes/yr,157.3324020592811
2009,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,36.416,Million tonnes/yr,108.032327434048
2010,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,97.136,Million bbl/yr,38.73568979085511
2010,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,368.57,Bcf/yr,26.86521117566475
2010,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,66.131,Million tonnes/yr,156.6926564446667
2010,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,37.381,Million tonnes/yr,110.89511291224046
2011,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,91.874,Million bbl/yr,36.63732049749857
2011,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,405.1,Bcf/yr,29.527897135582908
2011,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,69.5,Million tonnes/yr,164.67526005813218
2011,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,32.678,Million tonnes/yr,96.94311280453154
2012,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,85.286,Million bbl/yr,34.010171712885736
2012,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,822.3,Bcf/yr,59.93776799454411
2012,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,71.111,Million tonnes/yr,168.49240889199766
2012,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,33.23,Million tonnes/yr,98.58068543039911
2013,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,90.051,Million bbl/yr,35.91034839149536
2013,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,874.3,Bcf/yr,63.72806829335998
2013,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,72.892,Million tonnes/yr,172.71236052024992
2013,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,37.65,Million tonnes/yr,111.69313290564334
2014,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,106.147,Million bbl/yr,42.32907741959621
2014,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,839.3,Bcf/yr,61.176904630695454
2014,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,43.108,Million tonnes/yr,102.1413109436829
2014,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,37.565,Million tonnes/yr,111.44097045419632
2015,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,124.578,Million bbl/yr,49.6789528369003
2015,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,786.6,Bcf/yr,57.335581058626296
2015,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,41.012,Million tonnes/yr,97.17498943171393
2015,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,42.621,Million tonnes/yr,126.44018638967928
2016,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,116.039,Million bbl/yr,46.27378837548422
2016,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,744.7,Bcf/yr,54.28147370246505
2016,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,34.247,Million tonnes/yr,81.1458076433216
2016,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,42.84,Million tonnes/yr,127.0898755292898
2017,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,97.079,Million bbl/yr,38.71295945073323
2017,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,667.8,Bcf/yr,48.67620268363926
2017,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,29.586,Million tonnes/yr,70.10190279251653
2017,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,39.899,Million tonnes/yr,118.36505470922349
2018,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,86.429,Million bbl/yr,34.465974849013925
2018,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,635.5,Bcf/yr,46.321843074951694
2018,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,29.158,Million tonnes/yr,69.0877875219427
2018,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,42.64,Million tonnes/yr,126.49655211412036
2019,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,65.1,Million bbl/yr,25.96044108656592
2019,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,493.0,Bcf/yr,35.934962448388966
2019,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,27.487,Million tonnes/yr,65.1284729959407
2019,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,42.401,Million tonnes/yr,125.78753063299293
2020,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,48.863,Million bbl/yr,19.485484375005694
2020,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,359.6,Bcf/yr,26.21138437411901
2020,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,23.167,Million tonnes/yr,54.89254316211149
2020,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,41.118,Million tonnes/yr,121.98136092468108
2021,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,46.042,Million bbl/yr,18.36053192792117
2021,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,340.6,Bcf/yr,24.82646695724398
2021,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,19.29,Million tonnes/yr,45.706270021890205
2021,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,40.625,Million tonnes/yr,120.51881870628846
2022,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Oil & NGL,43.52,Million bbl/yr,17.354814072002288
2022,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Natural Gas,303.2,Bcf/yr,22.100366357711025
2022,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,17.937,Million tonnes/yr,42.50043366421176
2022,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,37.064,Million tonnes/yr,109.95469529919694
2023,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Thermal Coal,14.172,Million tonnes/yr,33.57953648264531
2023,BHP,Investor-owned Company,WZE1WSENV6JSZFK0JC28,Metallurgical Coal,29.02,Million tonnes/yr,86.09122754108286
1913,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,4.38,Million bbl/yr,1.7466471883127304
1914,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,5.093853521,Million bbl/yr,2.0313161940939617
1915,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,5.807707041,Million bbl/yr,2.3159851994764145
1916,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,6.521560562,Million bbl/yr,2.600654205257646
1917,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,7.235414082,Million bbl/yr,2.8853232106401
1918,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,8.240163472231648,Million bbl/yr,3.285995059363168
1919,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,10.499701681327508,Million bbl/yr,4.187048954295238
1920,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,17.377014847847068,Million bbl/yr,6.929569434991016
1921,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,27.53657665982671,Million bbl/yr,10.980978127544356
1922,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,38.05468945859128,Million bbl/yr,15.175369028530268
1923,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,46.50090153377416,Million bbl/yr,18.543531716432366
1924,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,53.348876814715,Million bbl/yr,21.2743528968183
1925,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,71.97373169165,Million bbl/yr,28.701533354245505
1926,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,90.26611543155,Million bbl/yr,35.99613167087424
1927,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,109.1044991851,Million bbl/yr,43.50846272464007
1928,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,114.4865508,Million bbl/yr,45.65470594850287
1929,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,113.32509451,Million bbl/yr,45.19154285186437
1930,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,117.55789357989,Million bbl/yr,46.87948956284978
1931,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,98.9644054475,Million bbl/yr,39.46481746984405
1932,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,77.7515728119,Million bbl/yr,31.005608684657
1932,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,15.49880844,Bcf/yr,1.1297141973350386
1933,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,65.9795045499,Million bbl/yr,26.31116806126709
1933,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,17.55443248,Bcf/yr,1.2795494360478288
1934,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,72.4702080185,Million bbl/yr,28.899517139715
1934,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,19.88269621,Bcf/yr,1.4492574881928513
1935,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,77.6259741475,Million bbl/yr,30.95552271341725
1935,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,22.51976012,Bcf/yr,1.6414741060018814
1936,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,92.005117756,Million bbl/yr,36.68960736047923
1936,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,25.50658072,Bcf/yr,1.859184625476678
1937,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,112.6289958085,Million bbl/yr,44.91395407566274
1937,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,28.88954663,Bcf/yr,2.105770331237388
1938,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,109.756620502,Million bbl/yr,43.76851429190084
1938,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,32.72119904,Bcf/yr,2.3850609711331874
1939,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,105.183309796,Million bbl/yr,41.944779066806
1939,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,37.06104773,Bcf/yr,2.7013942362586234
1940,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,98.995876786,Million bbl/yr,39.47736754402292
1940,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,41.97649533,Bcf/yr,3.059683130625811
1941,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,98.633659266,Million bbl/yr,39.33292320318601
1941,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,47.54388417,Bcf/yr,3.4654922764695835
1942,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,122.027676394,Million bbl/yr,48.66194015294882
1942,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,53.84968192,Bcf/yr,3.92512433600992
1943,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,137.791489747,Million bbl/yr,54.94820048858903
1943,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,60.99182458,Bcf/yr,4.445717902517297
1944,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,182.596179483,Million bbl/yr,72.81532043165036
1944,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,69.08123749,Bcf/yr,5.035358367325335
1945,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,214.563669768,Million bbl/yr,85.56324897587633
1945,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,78.24355815,Bcf/yr,5.703203496853121
1946,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,253.835417092,Million bbl/yr,101.22395378034952
1946,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,88.6210875,Bcf/yr,6.459625662166112
1947,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,270.453086102,Million bbl/yr,107.85071287912308
1947,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,100.375,Bcf/yr,7.316372932570067
1948,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,323.280600299,Million bbl/yr,128.91715788773968
1948,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,136.875,Bcf/yr,9.976872180777363
1949,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,320.811814368,Million bbl/yr,127.93266062634083
1949,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,162.75349999999997,Bcf/yr,11.863166147756337
1950,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,443.607785,Million bbl/yr,176.9009795397005
1950,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,192.7565,Bcf/yr,14.050096529782738
1951,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,403.57055,Million bbl/yr,160.93501516970824
1951,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,244.039,Bcf/yr,17.788097973513988
1952,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,353.3325125,Million bbl/yr,140.90119623232823
1952,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,282.51,Bcf/yr,20.59226418112448
1953,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,405.3844925,Million bbl/yr,161.65837534491052
1953,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,335.347035,Bcf/yr,24.443576287836883
1954,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,428.43209,Million bbl/yr,170.84924780398325
1954,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,361.327735,Bcf/yr,26.337319652710832
1955,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,538.796,Million bbl/yr,214.85993572469084
1955,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,397.2158125,Bcf/yr,28.953215631021937
1956,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,585.61741501,Million bbl/yr,233.53128113109264
1956,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,483.2712,Bcf/yr,35.225826418636665
1957,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,578.97825849,Million bbl/yr,230.8837322570228
1957,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,541.69958,Bcf/yr,39.484693845046806
1958,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,663.66545,Million bbl/yr,264.65511237963534
1958,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,563.48826,Bcf/yr,41.0728792357161
1959,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,690.8179225,Million bbl/yr,275.48291825814306
1959,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,627.8122775,Bcf/yr,45.76148198093318
1960,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,774.411485,Million bbl/yr,308.81818330418633
1960,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,793.9261325,Bcf/yr,57.869585716393885
1960,BP,Investor-owned Company,213800LH1BZH3DI6G760,Thermal Coal,3.823822916535,Million tonnes/yr,9.060273858944552
1961,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,819.2173775,Million bbl/yr,326.68578288294606
1961,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,834.3364675,Bcf/yr,60.81511080919677
1961,BP,Investor-owned Company,213800LH1BZH3DI6G760,Thermal Coal,3.450058968347,Million tonnes/yr,8.17466701911415
1962,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,877.81025,Million bbl/yr,350.0513253503641
1962,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,929.55577,Bcf/yr,67.75568293840425
1962,BP,Investor-owned Company,213800LH1BZH3DI6G760,Thermal Coal,3.763948109301,Million tonnes/yr,8.918404802078518
1963,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,920.6939350000001,Million bbl/yr,367.1523910649164
1963,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,993.3375375,Bcf/yr,72.4047608694476
1963,BP,Investor-owned Company,213800LH1BZH3DI6G760,Thermal Coal,4.197586864723,Million tonnes/yr,9.94588069877496
1964,BP,Investor-owned Company,213800LH1BZH3DI6G760,Oil & NGL,1040.7438899999997,Million bbl/yr,415.02565963976105
1964,BP,Investor-owned Company,213800LH1BZH3DI6G760,Natural Gas,1133.571735,Bcf/yr,82.6264862673025
1964,BP,Investor-owned Company,213800LH1BZH3DI6G760,Thermal Coal,4.613988933214,Million tonnes/yr,10.932515503343298
